secid,date,days,cp_flag,delta,impl_volatility,impl_strike,impl_premium,dispersion
101310.0,2022-01-07,122.0,P,-45.0,0.29059,3232.986,205.4105,0.006309
101310.0,2022-01-07,122.0,P,-40.0,0.294066,3163.975,174.0724,0.007498
101310.0,2022-01-07,122.0,P,-35.0,0.298804,3092.072,145.774,0.009216
101310.0,2022-01-07,122.0,P,-30.0,0.305546,3014.645,120.2293,0.011053
101310.0,2022-01-07,122.0,P,-25.0,0.313899,2928.837,96.57318,0.012635
101310.0,2022-01-07,122.0,P,-20.0,0.322923,2831.673,74.18945,0.016687
101310.0,2022-01-07,122.0,P,-15.0,0.334693,2714.956,53.40321,0.02739
101310.0,2022-01-07,122.0,P,-10.0,0.354456,2557.445,34.42056,0.042658
101310.0,2022-01-07,122.0,C,10.0,0.298916,4125.633,24.79847,0.015049
101310.0,2022-01-07,122.0,C,15.0,0.292771,3937.667,39.70148,0.010657
101310.0,2022-01-07,122.0,C,20.0,0.288904,3801.362,56.10234,0.006173
101310.0,2022-01-07,122.0,C,25.0,0.287597,3694.397,74.33952,0.003782
101310.0,2022-01-07,122.0,C,30.0,0.287972,3603.836,94.63372,0.00355
101310.0,2022-01-07,122.0,C,35.0,0.289349,3522.862,117.1557,0.003935
101310.0,2022-01-07,122.0,C,40.0,0.291255,3447.533,142.0583,0.004288
101310.0,2022-01-07,122.0,C,45.0,0.29336,3375.357,169.541,0.004727
101310.0,2022-01-07,122.0,C,50.0,0.295732,3304.905,199.9967,0.005432
101310.0,2022-01-07,122.0,C,55.0,0.298621,3234.887,234.0841,0.006371
101310.0,2022-01-07,122.0,C,60.0,0.302299,3163.777,272.7199,0.007701
101310.0,2022-01-07,122.0,C,65.0,0.307404,3089.689,317.5409,0.00974
101310.0,2022-01-07,122.0,C,70.0,0.314845,3009.758,371.1264,0.012301
101310.0,2022-01-07,122.0,C,75.0,0.324483,2920.645,435.9344,0.01606
101310.0,2022-01-07,122.0,C,80.0,0.336419,2817.785,516.0198,0.026923
101310.0,2022-01-07,122.0,C,85.0,0.356248,2687.155,625.9811,0.049609
101310.0,2022-01-07,122.0,C,90.0,0.392537,2498.414,795.6792,0.075274
101310.0,2022-01-07,152.0,P,-90.0,0.275971,4136.484,906.171,0.002761
101310.0,2022-01-07,152.0,P,-85.0,0.276441,3969.937,755.2291,0.002513
101310.0,2022-01-07,152.0,P,-80.0,0.27699,3839.761,642.7393,0.002378
101310.0,2022-01-07,152.0,P,-75.0,0.277671,3730.471,553.121,0.002564
101310.0,2022-01-07,152.0,P,-70.0,0.278689,3634.536,478.9522,0.0031
101310.0,2022-01-07,152.0,P,-65.0,0.280223,3547.669,416.184,0.003807
101310.0,2022-01-07,152.0,P,-60.0,0.282344,3466.757,362.0186,0.004569
101310.0,2022-01-07,152.0,P,-55.0,0.285165,3389.395,314.5106,0.005368
101310.0,2022-01-07,152.0,P,-50.0,0.288803,3313.697,272.3747,0.006044
101310.0,2022-01-07,152.0,P,-45.0,0.29299,3237.825,234.2739,0.006493
101310.0,2022-01-07,152.0,P,-40.0,0.297433,3160.226,199.1607,0.007086
101310.0,2022-01-07,152.0,P,-35.0,0.302404,3079.442,166.838,0.008109
101310.0,2022-01-07,152.0,P,-30.0,0.308315,2993.372,137.1124,0.009443
101310.0,2022-01-07,152.0,P,-25.0,0.315125,2899.395,109.4834,0.011159
101310.0,2022-01-07,152.0,P,-20.0,0.322771,2793.828,83.67858,0.015142
101310.0,2022-01-07,152.0,P,-15.0,0.333093,2668.156,59.9331,0.02499
101310.0,2022-01-07,152.0,P,-10.0,0.351026,2500.443,38.41393,0.039876
101310.0,2022-01-07,152.0,C,10.0,0.297094,4243.613,27.30879,0.012518
101310.0,2022-01-07,152.0,C,15.0,0.29154,4031.137,43.78005,0.008945
101310.0,2022-01-07,152.0,C,20.0,0.287904,3876.701,61.88475,0.005025
101310.0,2022-01-07,152.0,C,25.0,0.286759,3755.829,82.01152,0.002988
101310.0,2022-01-07,152.0,C,30.0,0.2871,3653.464,104.3425,0.00295
101310.0,2022-01-07,152.0,C,35.0,0.288287,3562.044,129.0405,0.003577
101310.0,2022-01-07,152.0,C,40.0,0.290175,3477.514,156.3927,0.004369
101310.0,2022-01-07,152.0,C,45.0,0.292832,3397.118,186.8728,0.005246
101310.0,2022-01-07,152.0,C,50.0,0.296397,3318.799,221.1187,0.006059
101310.0,2022-01-07,152.0,C,55.0,0.300681,3240.556,259.714,0.006676
101310.0,2022-01-07,152.0,C,60.0,0.305379,3160.657,303.2274,0.007466
101310.0,2022-01-07,152.0,C,65.0,0.310771,3077.469,352.9938,0.008847
101310.0,2022-01-07,152.0,C,70.0,0.317377,2988.673,411.1114,0.010838
101310.0,2022-01-07,152.0,C,75.0,0.325324,2891.25,480.0729,0.014266
101310.0,2022-01-07,152.0,C,80.0,0.335301,2780.262,564.6226,0.023529
101310.0,2022-01-07,152.0,C,85.0,0.351944,2642.302,678.6462,0.04328
101310.0,2022-01-07,152.0,C,90.0,0.383656,2446.403,852.7563,0.067649
101310.0,2022-01-07,182.0,P,-90.0,0.276286,4236.159,1007.057,0.002822
101310.0,2022-01-07,182.0,P,-85.0,0.276627,4051.06,838.7813,0.002537
101310.0,2022-01-07,182.0,P,-80.0,0.277025,3906.305,713.1301,0.002305
101310.0,2022-01-07,182.0,P,-75.0,0.277567,3785.004,613.0795,0.002406
101310.0,2022-01-07,182.0,P,-70.0,0.278448,3678.77,530.3439,0.002917
101310.0,2022-01-07,182.0,P,-65.0,0.279855,3582.84,460.4185,0.003704
101310.0,2022-01-07,182.0,P,-60.0,0.281936,3493.849,400.3086,0.004653
101310.0,2022-01-07,182.0,P,-55.0,0.284904,3409.089,347.8748,0.00563
101310.0,2022-01-07,182.0,P,-50.0,0.288887,3326.34,301.6014,0.00626
101310.0,2022-01-07,182.0,P,-45.0,0.293369,3243.356,259.6391,0.006311
101310.0,2022-01-07,182.0,P,-40.0,0.297716,3158.532,220.5788,0.006439
101310.0,2022-01-07,182.0,P,-35.0,0.302218,3070.628,184.4065,0.007337
101310.0,2022-01-07,182.0,P,-30.0,0.307659,2977.458,151.2537,0.008975
101310.0,2022-01-07,182.0,P,-25.0,0.314385,2875.888,120.7168,0.011107
101310.0,2022-01-07,182.0,P,-20.0,0.322309,2761.725,92.33414,0.015331
101310.0,2022-01-07,182.0,P,-15.0,0.333147,2625.873,66.23393,0.025011
101310.0,2022-01-07,182.0,P,-10.0,0.351356,2445.965,42.48065,0.038514
101310.0,2022-01-07,182.0,C,10.0,0.295992,4356.165,29.57219,0.010921
101310.0,2022-01-07,182.0,C,15.0,0.290967,4120.499,47.46738,0.00794
101310.0,2022-01-07,182.0,C,20.0,0.28758,3948.936,67.12514,0.004568
101310.0,2022-01-07,182.0,C,25.0,0.286527,3814.717,88.95026,0.002813
101310.0,2022-01-07,182.0,C,30.0,0.286839,3701.141,113.1135,0.002813
101310.0,2022-01-07,182.0,C,35.0,0.28794,3599.938,139.7933,0.003504
101310.0,2022-01-07,182.0,C,40.0,0.289793,3506.72,169.3379,0.004476
101310.0,2022-01-07,182.0,C,45.0,0.292587,3418.446,202.3296,0.005556
101310.0,2022-01-07,182.0,C,50.0,0.296504,3332.697,239.536,0.006372
101310.0,2022-01-07,182.0,C,55.0,0.301119,3247.029,281.4563,0.006616
101310.0,2022-01-07,182.0,C,60.0,0.305748,3159.608,328.3268,0.006899
101310.0,2022-01-07,182.0,C,65.0,0.310649,3069.017,381.4161,0.008087
101310.0,2022-01-07,182.0,C,70.0,0.316746,2972.869,443.2485,0.010352
101310.0,2022-01-07,182.0,C,75.0,0.324617,2867.564,517.024,0.014186
101310.0,2022-01-07,182.0,C,80.0,0.334967,2747.502,607.9569,0.023451
101310.0,2022-01-07,182.0,C,85.0,0.352112,2598.692,730.3618,0.042053
101310.0,2022-01-07,182.0,C,90.0,0.382852,2391.424,913.304,0.063353
101310.0,2022-01-07,273.0,P,-90.0,0.279681,4522.202,1295.76,0.002134
101310.0,2022-01-07,273.0,P,-85.0,0.279716,4285.308,1078.753,0.002139
101310.0,2022-01-07,273.0,P,-80.0,0.279799,4099.233,915.4288,0.002474
101310.0,2022-01-07,273.0,P,-75.0,0.280132,3944.0,785.5891,0.003113
101310.0,2022-01-07,273.0,P,-70.0,0.281136,3809.435,679.2473,0.004019
101310.0,2022-01-07,273.0,P,-65.0,0.283282,3689.585,590.9519,0.005001
101310.0,2022-01-07,273.0,P,-60.0,0.286447,3578.91,515.6163,0.005408
101310.0,2022-01-07,273.0,P,-55.0,0.289721,3472.41,448.1788,0.005024
101310.0,2022-01-07,273.0,P,-50.0,0.292554,3367.804,386.3924,0.004467
101310.0,2022-01-07,273.0,P,-45.0,0.295047,3264.065,329.7097,0.004227
101310.0,2022-01-07,273.0,P,-40.0,0.297463,3160.03,277.7957,0.004418
101310.0,2022-01-07,273.0,P,-35.0,0.300177,3054.071,230.4911,0.005296
101310.0,2022-01-07,273.0,P,-30.0,0.304094,2943.5,187.8598,0.007502
101310.0,2022-01-07,273.0,P,-25.0,0.310885,2823.12,149.9324,0.011487
101310.0,2022-01-07,273.0,P,-20.0,0.321772,2684.934,115.8691,0.01796
101310.0,2022-01-07,273.0,P,-15.0,0.337491,2517.636,84.47002,0.026548
101310.0,2022-01-07,273.0,P,-10.0,0.356569,2306.442,54.25905,0.031675
101310.0,2022-01-07,273.0,C,10.0,0.29618,4687.339,35.58965,0.00643
101310.0,2022-01-07,273.0,C,15.0,0.293581,4389.531,57.49768,0.00518
101310.0,2022-01-07,273.0,C,20.0,0.291506,4169.474,81.56396,0.004147
101310.0,2022-01-07,273.0,C,25.0,0.290328,3993.72,107.9387,0.003918
101310.0,2022-01-07,273.0,C,30.0,0.290397,3846.109,137.0028,0.004462
101310.0,2022-01-07,273.0,C,35.0,0.292005,3717.332,169.3794,0.005401
101310.0,2022-01-07,273.0,C,40.0,0.29504,3600.269,205.6393,0.006012
101310.0,2022-01-07,273.0,C,45.0,0.298553,3488.828,245.8369,0.005799
101310.0,2022-01-07,273.0,C,50.0,0.301712,3379.775,289.9215,0.005222
101310.0,2022-01-07,273.0,C,55.0,0.30445,3271.753,338.2675,0.004857
101310.0,2022-01-07,273.0,C,60.0,0.307031,3163.623,391.681,0.004976
101310.0,2022-01-07,273.0,C,65.0,0.309939,3053.701,451.7677,0.006053
101310.0,2022-01-07,273.0,C,70.0,0.314388,2939.006,521.7211,0.009152
101310.0,2022-01-07,273.0,C,75.0,0.322899,2813.206,608.1772,0.015779
101310.0,2022-01-07,273.0,C,80.0,0.338419,2664.933,721.8082,0.027438
101310.0,2022-01-07,273.0,C,85.0,0.362437,2479.17,875.5119,0.040186
101310.0,2022-01-07,273.0,C,90.0,0.38956,2244.958,1076.933,0.045175
101310.0,2022-01-07,365.0,P,-90.0,0.281343,4773.079,1547.862,0.001464
101310.0,2022-01-07,365.0,P,-85.0,0.281344,4494.7,1291.545,0.00148
101310.0,2022-01-07,365.0,P,-80.0,0.28178,4275.934,1098.423,0.001827
101310.0,2022-01-07,365.0,P,-75.0,0.282908,4094.294,945.7618,0.002436
101310.0,2022-01-07,365.0,P,-70.0,0.284704,3936.359,820.2125,0.002965
101310.0,2022-01-07,365.0,P,-65.0,0.286892,3793.476,713.2813,0.003277
101310.0,2022-01-07,365.0,P,-60.0,0.289217,3660.272,619.7145,0.003378
101310.0,2022-01-07,365.0,P,-55.0,0.291409,3533.0,535.8975,0.00333
101310.0,2022-01-07,365.0,P,-50.0,0.293369,3409.577,460.0563,0.003313
101310.0,2022-01-07,365.0,P,-45.0,0.295197,3288.45,391.2128,0.003424
101310.0,2022-01-07,365.0,P,-40.0,0.297064,3168.079,328.6817,0.003788
101310.0,2022-01-07,365.0,P,-35.0,0.29933,3046.441,272.0462,0.00482
101310.0,2022-01-07,365.0,P,-30.0,0.303015,2920.436,221.385,0.007287
101310.0,2022-01-07,365.0,P,-25.0,0.31018,2783.79,176.8901,0.011781
101310.0,2022-01-07,365.0,P,-20.0,0.322304,2626.801,137.2995,0.018151
101310.0,2022-01-07,365.0,P,-15.0,0.338161,2439.826,100.118,0.023697
101310.0,2022-01-07,365.0,P,-10.0,0.353345,2214.502,63.4664,0.024946
101310.0,2022-01-07,365.0,C,10.0,0.296314,5001.477,40.54687,0.003544
101310.0,2022-01-07,365.0,C,15.0,0.295184,4644.399,65.73536,0.002971
101310.0,2022-01-07,365.0,C,20.0,0.294453,4381.167,93.54173,0.002537
101310.0,2022-01-07,365.0,C,25.0,0.294543,4171.184,124.1535,0.002702
101310.0,2022-01-07,365.0,C,30.0,0.295829,3994.936,157.9941,0.003428
101310.0,2022-01-07,365.0,C,35.0,0.298049,3839.666,195.459,0.003897
101310.0,2022-01-07,365.0,C,40.0,0.300496,3696.532,236.5963,0.003901
101310.0,2022-01-07,365.0,C,45.0,0.302738,3560.717,281.4549,0.003773
101310.0,2022-01-07,365.0,C,50.0,0.304743,3429.809,330.4536,0.003778
101310.0,2022-01-07,365.0,C,55.0,0.306666,3302.01,384.2218,0.003979
101310.0,2022-01-07,365.0,C,60.0,0.308706,3175.529,443.6897,0.004465
101310.0,2022-01-07,365.0,C,65.0,0.311268,3048.082,510.5841,0.005754
101310.0,2022-01-07,365.0,C,70.0,0.315651,2916.164,588.5623,0.009267
101310.0,2022-01-07,365.0,C,75.0,0.325168,2771.862,686.2556,0.017115
101310.0,2022-01-07,365.0,C,80.0,0.343493,2600.9,816.8213,0.028434
101310.0,2022-01-07,365.0,C,85.0,0.367573,2392.956,985.6274,0.03574
101310.0,2022-01-07,365.0,C,90.0,0.388527,2145.865,1191.381,0.035788
101310.0,2022-01-07,547.0,P,-90.0,0.282646,5181.912,1956.804,0.001275
101310.0,2022-01-07,547.0,P,-85.0,0.282611,4848.149,1647.434,0.001285
101310.0,2022-01-07,547.0,P,-80.0,0.282994,4578.473,1406.932,0.001632
101310.0,2022-01-07,547.0,P,-75.0,0.284083,4351.473,1213.462,0.002199
101310.0,2022-01-07,547.0,P,-70.0,0.285594,4152.359,1051.996,0.002453
101310.0,2022-01-07,547.0,P,-65.0,0.287074,3970.992,912.272,0.002547
101310.0,2022-01-07,547.0,P,-60.0,0.288602,3802.588,789.648,0.00278
101310.0,2022-01-07,547.0,P,-55.0,0.29031,3643.824,681.2529,0.003088
101310.0,2022-01-07,547.0,P,-50.0,0.292102,3491.292,584.0806,0.00337
101310.0,2022-01-07,547.0,P,-45.0,0.293851,3342.493,496.1007,0.003636
101310.0,2022-01-07,547.0,P,-40.0,0.295544,3195.525,416.1922,0.003953
101310.0,2022-01-07,547.0,P,-35.0,0.297364,3048.181,343.5193,0.004598
101310.0,2022-01-07,547.0,P,-30.0,0.300034,2897.638,278.1692,0.006395
101310.0,2022-01-07,547.0,P,-25.0,0.305603,2737.745,220.8363,0.010645
101310.0,2022-01-07,547.0,P,-20.0,0.316525,2556.96,170.7323,0.016796
101310.0,2022-01-07,547.0,P,-15.0,0.330595,2345.826,123.8066,0.020919
101310.0,2022-01-07,547.0,P,-10.0,0.342686,2097.922,77.68674,0.021431
101310.0,2022-01-07,547.0,C,10.0,0.297213,5609.058,48.54589,0.002136
101310.0,2022-01-07,547.0,C,15.0,0.296731,5126.652,78.7253,0.001962
101310.0,2022-01-07,547.0,C,20.0,0.296615,4775.54,112.0496,0.001887
101310.0,2022-01-07,547.0,C,25.0,0.297223,4497.843,148.719,0.002142
101310.0,2022-01-07,547.0,C,30.0,0.298559,4265.016,188.9905,0.002428
101310.0,2022-01-07,547.0,C,35.0,0.300109,4059.32,232.9869,0.002583
101310.0,2022-01-07,547.0,C,40.0,0.301751,3871.942,280.9338,0.002901
101310.0,2022-01-07,547.0,C,45.0,0.303685,3697.865,333.3843,0.003323
101310.0,2022-01-07,547.0,C,50.0,0.305868,3532.474,390.9421,0.003624
101310.0,2022-01-07,547.0,C,55.0,0.308058,3372.258,454.0533,0.003769
101310.0,2022-01-07,547.0,C,60.0,0.310135,3214.703,523.4228,0.003953
101310.0,2022-01-07,547.0,C,65.0,0.312317,3057.46,600.4728,0.004828
101310.0,2022-01-07,547.0,C,70.0,0.315731,2897.338,688.8101,0.008095
101310.0,2022-01-07,547.0,C,75.0,0.324101,2726.084,798.3702,0.016223
101310.0,2022-01-07,547.0,C,80.0,0.342413,2526.442,945.6818,0.026635
101310.0,2022-01-07,547.0,C,85.0,0.364658,2290.305,1130.087,0.030744
101310.0,2022-01-07,547.0,C,90.0,0.381462,2018.48,1347.139,0.029256
101310.0,2022-01-07,730.0,P,-90.0,0.28334,5502.993,2276.328,0.001042
101310.0,2022-01-07,730.0,P,-85.0,0.28308,5138.913,1937.248,0.000986
101310.0,2022-01-07,730.0,P,-80.0,0.282942,4831.34,1660.552,0.001112
101310.0,2022-01-07,730.0,P,-75.0,0.283205,4568.231,1433.241,0.001636
101310.0,2022-01-07,730.0,P,-70.0,0.284133,4336.749,1242.528,0.002314
101310.0,2022-01-07,730.0,P,-65.0,0.285639,4128.226,1079.672,0.002758
101310.0,2022-01-07,730.0,P,-60.0,0.287409,3934.433,936.5853,0.002896
101310.0,2022-01-07,730.0,P,-55.0,0.289104,3750.671,808.5308,0.002861
101310.0,2022-01-07,730.0,P,-50.0,0.29055,3573.464,692.2909,0.002864
101310.0,2022-01-07,730.0,P,-45.0,0.291818,3401.219,586.7742,0.002974
101310.0,2022-01-07,730.0,P,-40.0,0.293037,3232.097,491.1266,0.00323
101310.0,2022-01-07,730.0,P,-35.0,0.294459,3063.829,404.5455,0.003886
101310.0,2022-01-07,730.0,P,-30.0,0.296853,2893.169,327.1134,0.005575
101310.0,2022-01-07,730.0,P,-25.0,0.301939,2713.865,259.1603,0.008963
101310.0,2022-01-07,730.0,P,-20.0,0.31075,2515.924,198.8081,0.013172
101310.0,2022-01-07,730.0,P,-15.0,0.321143,2291.065,142.2812,0.015927
101310.0,2022-01-07,730.0,P,-10.0,0.330123,2029.792,88.33722,0.016407
101310.0,2022-01-07,730.0,C,10.0,0.297764,6221.16,55.01899,0.001329
101310.0,2022-01-07,730.0,C,15.0,0.29758,5609.267,89.17137,0.00117
101310.0,2022-01-07,730.0,C,20.0,0.297593,5167.906,126.7977,0.001129
101310.0,2022-01-07,730.0,C,25.0,0.297938,4819.494,167.9678,0.001341
101310.0,2022-01-07,730.0,C,30.0,0.298757,4529.207,212.9034,0.001779
101310.0,2022-01-07,730.0,C,35.0,0.300107,4277.14,261.9917,0.002376
101310.0,2022-01-07,730.0,C,40.0,0.302036,4051.548,315.7577,0.003043
101310.0,2022-01-07,730.0,C,45.0,0.304397,3843.597,374.665,0.003398
101310.0,2022-01-07,730.0,C,50.0,0.306642,3646.027,438.7869,0.003339
101310.0,2022-01-07,730.0,C,55.0,0.308497,3455.334,508.467,0.003217
101310.0,2022-01-07,730.0,C,60.0,0.310114,3269.403,584.6356,0.003374
101310.0,2022-01-07,730.0,C,65.0,0.311929,3085.886,669.0034,0.004485
101310.0,2022-01-07,730.0,C,70.0,0.315256,2901.034,765.8452,0.008007
101310.0,2022-01-07,730.0,C,75.0,0.323631,2706.02,885.4284,0.015299
101310.0,2022-01-07,730.0,C,80.0,0.339792,2485.457,1040.224,0.023027
101310.0,2022-01-07,730.0,C,85.0,0.357688,2232.372,1227.931,0.025679
101310.0,2022-01-07,730.0,C,90.0,0.37128,1943.313,1450.006,0.024373
101310.0,2022-01-10,10.0,P,-90.0,0.246454,3405.731,181.8487,0.009273
101310.0,2022-01-10,10.0,P,-85.0,0.248491,3373.323,153.4141,0.008145
101310.0,2022-01-10,10.0,P,-80.0,0.250368,3347.443,132.0356,0.0073
101310.0,2022-01-10,10.0,P,-75.0,0.252195,3325.122,114.7423,0.006953
101310.0,2022-01-10,10.0,P,-70.0,0.254308,3305.046,100.2813,0.006936
101310.0,2022-01-10,10.0,P,-65.0,0.256642,3286.325,87.8111,0.006861
101310.0,2022-01-10,10.0,P,-60.0,0.25907,3268.353,76.77589,0.006841
101310.0,2022-01-10,10.0,P,-55.0,0.261906,3250.771,66.96459,0.007068
101310.0,2022-01-10,10.0,P,-50.0,0.265425,3233.195,58.1871,0.007441
101310.0,2022-01-10,10.0,P,-45.0,0.269536,3215.222,50.2072,0.007831
101310.0,2022-01-10,10.0,P,-40.0,0.273931,3196.47,42.83226,0.008114
101310.0,2022-01-10,10.0,P,-35.0,0.278347,3176.605,35.94036,0.008536
101310.0,2022-01-10,10.0,P,-30.0,0.283334,3155.076,29.54693,0.010944
101310.0,2022-01-10,10.0,P,-25.0,0.291821,3130.186,23.82942,0.019879
101310.0,2022-01-10,10.0,P,-20.0,0.309971,3097.632,18.9488,0.042208
101310.0,2022-01-10,10.0,P,-15.0,0.342249,3050.781,14.57476,0.081149
101310.0,2022-01-10,10.0,P,-10.0,0.388405,2980.784,10.09506,0.127469
101310.0,2022-01-10,10.0,C,10.0,0.283036,3433.812,7.023981,0.038972
101310.0,2022-01-10,10.0,C,15.0,0.271562,3387.65,11.05043,0.023082
101310.0,2022-01-10,10.0,C,20.0,0.266107,3355.437,15.54792,0.011659
101310.0,2022-01-10,10.0,C,25.0,0.264571,3330.215,20.63147,0.006276
101310.0,2022-01-10,10.0,C,30.0,0.265172,3308.579,26.36684,0.005245
101310.0,2022-01-10,10.0,C,35.0,0.267014,3288.873,32.81323,0.005521
101310.0,2022-01-10,10.0,C,40.0,0.269673,3270.163,40.04731,0.005921
101310.0,2022-01-10,10.0,C,45.0,0.27295,3251.868,48.18708,0.006378
101310.0,2022-01-10,10.0,C,50.0,0.276827,3233.542,57.38822,0.006965
101310.0,2022-01-10,10.0,C,55.0,0.281206,3214.787,67.81956,0.007404
101310.0,2022-01-10,10.0,C,60.0,0.285645,3195.24,79.63148,0.007563
101310.0,2022-01-10,10.0,C,65.0,0.289944,3174.587,93.04095,0.009265
101310.0,2022-01-10,10.0,C,70.0,0.295763,3152.022,109.0001,0.021759
101310.0,2022-01-10,10.0,C,75.0,0.311672,3123.799,131.8343,0.074648
101310.0,2022-01-10,10.0,C,80.0,0.371227,3073.084,179.8529,0.213784
101310.0,2022-01-10,10.0,C,85.0,0.525367,2962.873,289.9299,0.409177
101310.0,2022-01-10,10.0,C,90.0,0.745391,2778.737,471.2249,0.552637
101310.0,2022-01-10,30.0,P,-90.0,0.302858,3622.595,404.7817,0.008766
101310.0,2022-01-10,30.0,P,-85.0,0.304121,3548.695,339.039,0.008176
101310.0,2022-01-10,30.0,P,-80.0,0.305435,3490.596,290.1409,0.007986
101310.0,2022-01-10,30.0,P,-75.0,0.307076,3441.367,251.1749,0.008168
101310.0,2022-01-10,30.0,P,-70.0,0.309155,3397.579,218.8091,0.008467
101310.0,2022-01-10,30.0,P,-65.0,0.311555,3357.151,191.0565,0.008615
101310.0,2022-01-10,30.0,P,-60.0,0.314016,3318.674,166.5786,0.008567
101310.0,2022-01-10,30.0,P,-55.0,0.316358,3281.258,144.6079,0.008504
101310.0,2022-01-10,30.0,P,-50.0,0.318674,3244.293,124.7314,0.008647
101310.0,2022-01-10,30.0,P,-45.0,0.321377,3207.203,106.7602,0.00924
101310.0,2022-01-10,30.0,P,-40.0,0.32552,3169.094,90.6851,0.010868
101310.0,2022-01-10,30.0,P,-35.0,0.333076,3128.329,76.59226,0.014086
101310.0,2022-01-10,30.0,P,-30.0,0.344525,3082.745,63.99532,0.017389
101310.0,2022-01-10,30.0,P,-25.0,0.356767,3031.271,51.87961,0.019502
101310.0,2022-01-10,30.0,P,-20.0,0.368144,2972.723,40.02297,0.022423
101310.0,2022-01-10,30.0,P,-15.0,0.379923,2903.138,28.70376,0.028092
101310.0,2022-01-10,30.0,P,-10.0,0.393498,2813.825,18.0847,0.036924
101310.0,2022-01-10,30.0,C,10.0,0.327199,3659.88,13.79874,0.024316
101310.0,2022-01-10,30.0,C,15.0,0.320518,3568.992,22.13167,0.015365
101310.0,2022-01-10,30.0,C,20.0,0.317482,3502.839,31.43665,0.010007
101310.0,2022-01-10,30.0,C,25.0,0.316804,3449.448,41.81825,0.008312
101310.0,2022-01-10,30.0,C,30.0,0.31742,3403.1,53.36415,0.008258
101310.0,2022-01-10,30.0,C,35.0,0.318804,3360.925,66.16426,0.008517
101310.0,2022-01-10,30.0,C,40.0,0.320669,3321.225,80.32763,0.008761
101310.0,2022-01-10,30.0,C,45.0,0.322781,3282.876,96.01147,0.009006
101310.0,2022-01-10,30.0,C,50.0,0.325085,3245.097,113.4107,0.009376
101310.0,2022-01-10,30.0,C,55.0,0.327879,3207.222,132.904,0.010105
101310.0,2022-01-10,30.0,C,60.0,0.332291,3168.295,155.432,0.012013
101310.0,2022-01-10,30.0,C,65.0,0.340875,3126.462,183.0439,0.016225
101310.0,2022-01-10,30.0,C,70.0,0.354514,3079.13,217.8171,0.02097
101310.0,2022-01-10,30.0,C,75.0,0.369559,3025.042,259.7657,0.025769
101310.0,2022-01-10,30.0,C,80.0,0.384949,2962.321,310.5632,0.035936
101310.0,2022-01-10,30.0,C,85.0,0.403831,2884.875,376.632,0.055504
101310.0,2022-01-10,30.0,C,90.0,0.430012,2779.812,470.8955,0.083741
101310.0,2022-01-10,60.0,P,-90.0,0.289145,3776.425,561.9847,0.005263
101310.0,2022-01-10,60.0,P,-85.0,0.290239,3673.625,469.9566,0.005234
101310.0,2022-01-10,60.0,P,-80.0,0.291646,3593.409,401.9359,0.005411
101310.0,2022-01-10,60.0,P,-75.0,0.293297,3525.579,347.7147,0.005653
101310.0,2022-01-10,60.0,P,-70.0,0.295024,3465.135,302.3387,0.00589
101310.0,2022-01-10,60.0,P,-65.0,0.296802,3409.456,263.2739,0.006127
101310.0,2022-01-10,60.0,P,-60.0,0.29856,3356.804,228.8895,0.006346
101310.0,2022-01-10,60.0,P,-55.0,0.300245,3305.987,198.1682,0.006562
101310.0,2022-01-10,60.0,P,-50.0,0.302087,3256.176,170.5919,0.006828
101310.0,2022-01-10,60.0,P,-45.0,0.304593,3206.511,145.8972,0.007364
101310.0,2022-01-10,60.0,P,-40.0,0.308426,3155.75,123.8198,0.008583
101310.0,2022-01-10,60.0,P,-35.0,0.314254,3102.226,104.0655,0.01053
101310.0,2022-01-10,60.0,P,-30.0,0.322204,3043.889,86.12007,0.012653
101310.0,2022-01-10,60.0,P,-25.0,0.33151,2978.715,69.32096,0.014815
101310.0,2022-01-10,60.0,P,-20.0,0.34159,2904.175,53.37691,0.018
101310.0,2022-01-10,60.0,P,-15.0,0.352709,2815.535,38.28673,0.023716
101310.0,2022-01-10,60.0,P,-10.0,0.365622,2702.466,24.1295,0.033234
101310.0,2022-01-10,60.0,C,10.0,0.313128,3834.385,18.42891,0.023917
101310.0,2022-01-10,60.0,C,15.0,0.305269,3703.212,29.40302,0.014942
101310.0,2022-01-10,60.0,C,20.0,0.301725,3609.997,41.65094,0.008313
101310.0,2022-01-10,60.0,C,25.0,0.301099,3536.239,55.36979,0.005874
101310.0,2022-01-10,60.0,C,30.0,0.301746,3472.6,70.61642,0.005648
101310.0,2022-01-10,60.0,C,35.0,0.302901,3414.806,87.44173,0.005789
101310.0,2022-01-10,60.0,C,40.0,0.304322,3360.62,105.9598,0.005937
101310.0,2022-01-10,60.0,C,45.0,0.305905,3308.586,126.3781,0.00613
101310.0,2022-01-10,60.0,C,50.0,0.307855,3257.706,149.0398,0.006541
101310.0,2022-01-10,60.0,C,55.0,0.310698,3206.996,174.5948,0.007447
101310.0,2022-01-10,60.0,C,60.0,0.315114,3155.076,204.0928,0.009147
101310.0,2022-01-10,60.0,C,65.0,0.321775,3100.145,238.983,0.01158
101310.0,2022-01-10,60.0,C,70.0,0.330837,3040.003,280.9083,0.014435
101310.0,2022-01-10,60.0,C,75.0,0.34168,2972.352,331.4929,0.01867
101310.0,2022-01-10,60.0,C,80.0,0.354382,2893.838,393.8464,0.027872
